1.1365389302372932,0.5684495178308893,81.39999999999999
0.5309502999199197,0.3972541406116587,87.48333333333333
0.3828806681360336,0.3567447338173998,89.18333333333334
0.3051088923152457,0.28554150049990795,91.23333333333333
0.24178130972258588,0.25919570286381755,92.61666666666667
0.200836140147232,0.2626950689294237,92.15
0.17641156355037968,0.27586484415099977,92.26666666666667
0.16025942326226134,0.25685118788734396,92.68333333333332
0.12663249029441082,0.2658920171571539,92.60000000000001
0.12566022055738785,0.29387586219038103,92.63333333333334
0.1058056678305915,0.2778205630627084,93.05
0.0970598037770771,0.30360714416515006,92.5
0.09714668196566562,0.30265025610223095,92.88333333333333
0.0880421169320161,0.31176936687861984,93.08333333333333
0.07905817498017023,0.31291660682318057,93.21666666666667
0.04667133644614567,0.32392779531631066,93.73333333333333
0.03651684999312373,0.3445304699955469,93.81666666666668
0.03021018500588438,0.38189623697086217,93.43333333333334
0.0269736750881148,0.40900609055732157,93.31666666666666
0.024286266858441794,0.3975824886992415,93.65
0.021826815256335588,0.4166707943015276,93.73333333333333
0.016373700231927982,0.4127759060703535,93.65
0.01635476528068427,0.40901326909264984,93.60000000000001
0.015289443827102931,0.4360755260122266,93.53333333333333
0.01467817434248455,0.43354239023508545,93.85
